order_id,customer_id,restaurant_id,partner_id,order_date,order_amount,delivery_time_minutes,order_status
5370,763,12,122,2023-03-26,343,53,Delivered
5371,1552,298,423,2023-12-12,1011,37,Delivered
5372,1597,42,349,2023-12-17,1639,16,Delivered
5373,24,203,224,2023-08-11,1945,56,Delivered
5374,1307,19,207,2023-11-27,1087,29,Delivered
5375,1013,214,242,2023-02-17,1933,34,Cancelled
5376,1182,273,220,2023-05-07,441,50,Delivered
5377,1484,46,456,2023-01-01,623,48,Delivered
5378,636,76,439,2023-08-29,930,25,Delivered
5379,667,181,290,2023-07-25,645,58,Delivered
5380,422,294,347,2023-08-01,616,53,Delivered
5381,1260,173,470,2023-11-02,741,15,Delivered
5382,1153,179,165,2023-05-27,999,38,Delivered
5383,1357,189,102,2023-02-08,1112,18,Delivered
5384,445,17,28,2023-03-18,1662,20,Delivered
5385,300,240,482,2023-04-15,928,57,Delivered
5386,1399,86,180,2023-07-19,1495,44,Delivered
5387,1443,96,88,2023-04-15,733,47,Delivered
5388,1156,110,307,2023-02-03,1022,57,Delivered
5389,1633,50,298,2023-03-05,218,53,Delivered
5390,1124,266,221,2023-07-22,1624,16,Delivered
5391,426,79,212,2023-06-08,773,43,Delivered
5392,1143,293,322,2023-12-20,554,57,Delivered
5393,732,186,323,2023-05-24,337,45,Delivered
5394,1629,30,403,2023-11-12,1523,16,Cancelled
5395,1016,50,471,2023-08-01,749,60,Delivered
5396,750,287,56,2023-01-08,734,37,Delivered
5397,1669,127,367,2023-05-20,1007,42,Delivered
5398,1711,154,131,2023-09-10,1773,28,Cancelled
5399,1984,120,277,2023-08-14,1723,50,Delivered
5400,1525,167,67,2023-09-14,1322,16,Cancelled
5401,797,224,177,2023-02-14,1282,27,Delivered
5402,1637,156,379,2023-08-19,1056,20,Delivered
5403,1889,277,258,2023-05-02,1061,32,Delivered
5404,541,182,23,2023-11-07,1828,40,Delivered
5405,1268,110,258,2023-01-21,959,25,Delivered
5406,119,77,123,2023-01-24,1197,51,Delivered
5407,1698,200,144,2023-07-21,1792,53,Delivered
5408,339,136,477,2023-04-24,760,29,Cancelled
5409,1083,208,305,2023-06-18,512,22,Delivered
5410,210,183,200,2023-01-17,1834,30,Delivered
5411,131,3,267,2023-10-07,242,28,Delivered
5412,636,215,319,2023-05-29,931,42,Delivered
5413,614,31,109,2023-09-02,974,31,Delivered
5414,942,221,377,2023-10-26,400,57,Delivered
5415,168,219,42,2023-04-06,513,22,Delivered
5416,91,122,373,2023-10-22,1821,58,Delivered
5417,642,180,283,2023-07-29,1604,47,Delivered
5418,1438,36,327,2023-10-16,1999,55,Delivered
5419,1614,155,63,2023-06-10,1217,53,Delivered
5420,444,191,68,2023-10-06,1001,60,Delivered
5421,822,1,52,2023-04-25,1205,35,Delivered
5422,1,14,86,2023-10-28,843,45,Delivered
5423,1063,6,55,2023-01-16,290,26,Delivered
5424,1661,182,439,2023-08-27,343,49,Cancelled
5425,768,287,29,2023-07-17,1681,56,Delivered
5426,1225,152,312,2023-10-18,1728,52,Delivered
5427,1871,206,321,2023-07-11,224,37,Delivered
5428,1179,49,344,2023-10-31,605,51,Delivered
5429,898,42,257,2023-08-10,1778,57,Delivered
5430,990,4,275,2023-01-06,1464,34,Delivered
5431,303,105,363,2023-03-25,1688,50,Delivered
5432,1955,188,9,2023-09-09,1587,21,Cancelled
5433,172,79,493,2023-10-30,600,28,Delivered
5434,153,100,144,2023-10-23,872,25,Delivered
5435,87,289,447,2023-05-16,234,57,Cancelled
5436,1694,110,245,2023-12-13,299,45,Delivered
5437,1070,285,179,2023-07-17,466,60,Delivered
5438,1108,4,199,2023-07-24,367,19,Delivered
5439,1836,93,464,2023-08-01,1765,23,Delivered
5440,1331,118,470,2023-01-31,945,52,Delivered
5441,759,38,220,2023-06-12,1154,58,Cancelled
5442,226,61,284,2023-08-09,248,56,Delivered
5443,168,63,342,2023-03-09,1918,57,Delivered
5444,1598,118,448,2023-12-14,1408,53,Delivered
5445,401,31,94,2023-06-16,881,52,Cancelled
5446,1041,254,298,2023-03-11,271,42,Cancelled
5447,453,59,405,2023-05-26,1821,57,Delivered
5448,882,285,337,2023-12-19,1184,59,Delivered
5449,1734,54,434,2023-01-11,1955,52,Delivered
5450,1297,56,293,2023-07-27,1911,50,Delivered
5451,591,184,16,2023-06-26,484,20,Delivered
5452,1546,26,432,2023-04-22,1773,42,Delivered
5453,251,208,403,2023-05-21,1739,21,Delivered
5454,1823,286,394,2023-01-07,668,31,Cancelled
5455,1654,209,430,2023-01-22,1944,49,Delivered
5456,1417,256,465,2023-02-22,675,17,Delivered
5457,1131,121,140,2023-08-06,1304,35,Delivered
5458,1160,181,16,2023-07-26,173,52,Delivered
5459,1741,171,425,2023-09-14,221,41,Delivered
5460,1418,234,135,2023-06-24,965,42,Delivered
5461,452,280,469,2023-06-28,1320,56,Delivered
5462,529,73,312,2023-05-21,310,34,Delivered
5463,1268,9,149,2023-11-14,885,44,Delivered
5464,1333,227,465,2023-08-09,516,35,Cancelled
5465,1382,274,148,2023-08-21,981,39,Delivered
5466,1799,177,100,2023-01-23,346,40,Delivered
5467,1981,147,254,2023-03-13,1224,55,Cancelled
5468,962,151,345,2023-12-31,918,48,Delivered
5469,1857,8,69,2023-12-18,943,23,Delivered
5470,914,199,44,2023-03-03,1703,39,Delivered
5471,1575,277,205,2023-08-11,166,27,Delivered
5472,1070,66,139,2023-07-24,1944,50,Delivered
5473,1293,212,248,2023-11-30,244,22,Delivered
5474,776,81,430,2023-09-12,1677,46,Delivered
5475,605,23,81,2023-02-02,1986,38,Delivered
5476,1019,68,106,2023-02-14,1618,24,Delivered
5477,561,92,493,2023-04-14,846,24,Delivered
5478,1522,200,426,2023-01-18,151,48,Delivered
5479,1715,268,429,2023-11-14,782,53,Delivered
5480,129,232,93,2023-02-25,891,18,Delivered
5481,308,5,321,2023-07-04,1649,29,Delivered
5482,1572,45,97,2023-03-02,1204,32,Delivered
5483,848,9,169,2023-11-10,1848,54,Delivered
5484,1360,77,125,2023-03-18,409,60,Delivered
5485,14,44,453,2023-03-17,1948,52,Delivered
5486,529,116,372,2023-02-25,1773,32,Delivered
5487,1313,39,144,2023-01-16,1803,49,Cancelled
5488,995,263,114,2023-05-16,1572,27,Cancelled
5489,1301,239,449,2023-09-04,1361,49,Delivered
5490,1790,156,24,2023-03-18,347,22,Delivered
5491,1088,76,117,2023-02-17,594,46,Delivered
5492,1159,265,42,2023-09-15,373,56,Delivered
5493,88,291,197,2023-03-19,1914,34,Delivered
5494,837,177,238,2023-09-23,1731,54,Delivered
5495,892,112,348,2023-06-20,890,47,Delivered
5496,1992,145,398,2023-06-27,1925,23,Delivered
5497,1572,154,258,2023-09-25,1241,24,Delivered
5498,1551,253,422,2023-11-17,455,35,Delivered
5499,1532,96,66,2023-11-24,809,27,Delivered
5500,139,239,497,2023-09-27,1541,50,Delivered
5501,1134,13,170,2023-01-24,661,31,Delivered
5502,472,284,377,2023-09-27,532,47,Delivered
5503,326,4,135,2023-08-14,962,45,Cancelled
5504,1875,194,363,2023-01-23,1240,23,Delivered
5505,1987,254,154,2023-06-14,1597,59,Delivered
5506,915,41,371,2023-12-07,414,18,Delivered
5507,642,107,37,2023-12-17,1874,28,Delivered
5508,799,285,185,2023-11-06,538,21,Delivered
5509,1537,70,203,2023-03-07,345,57,Delivered
5510,985,152,365,2023-02-12,676,31,Delivered
5511,1302,63,8,2023-07-18,317,32,Delivered
5512,729,73,303,2023-11-02,932,34,Cancelled
5513,945,160,139,2023-04-15,587,19,Delivered
5514,1255,246,50,2023-03-04,1549,38,Delivered
5515,1677,125,455,2023-05-22,1758,52,Delivered
5516,338,222,432,2023-11-12,1107,16,Cancelled
5517,1537,24,383,2023-04-16,1771,55,Delivered
5518,604,155,308,2023-11-04,1166,38,Delivered
5519,1112,183,417,2023-10-10,1618,41,Delivered
5520,1503,272,269,2023-09-17,339,45,Delivered
5521,110,67,60,2023-07-07,1322,52,Delivered
5522,1244,131,112,2023-08-22,1045,29,Delivered
5523,1006,148,299,2023-01-24,581,28,Delivered
5524,343,96,118,2023-11-05,808,31,Delivered
5525,1904,225,8,2023-05-29,1072,28,Delivered
5526,640,269,112,2023-07-22,1287,44,Delivered
5527,966,255,131,2023-01-04,1090,16,Delivered
5528,789,211,441,2023-06-30,973,15,Delivered
5529,1981,231,194,2023-03-13,481,50,Delivered
5530,247,93,404,2023-12-18,1470,49,Cancelled
5531,1190,109,440,2023-09-15,1000,49,Delivered
5532,1138,134,391,2023-08-14,423,42,Delivered
5533,1619,111,307,2023-04-16,554,15,Delivered
5534,1479,185,330,2023-10-28,1867,42,Cancelled
5535,1357,19,461,2023-07-25,971,57,Delivered
5536,67,140,279,2023-06-30,624,21,Cancelled
5537,517,136,106,2023-06-24,1217,32,Delivered
5538,1152,47,58,2023-09-24,1497,34,Delivered
5539,1635,222,180,2023-02-20,465,31,Cancelled
5540,60,200,384,2023-05-01,1107,50,Delivered
5541,971,10,158,2023-10-14,1604,29,Delivered
5542,517,271,49,2023-02-12,1561,41,Delivered
5543,1187,180,474,2023-07-05,1661,50,Delivered
5544,1454,191,294,2023-05-13,491,19,Delivered
5545,1024,294,387,2023-04-12,363,28,Delivered
5546,840,100,466,2023-12-19,956,36,Delivered
5547,364,251,205,2023-08-25,1025,48,Delivered
5548,1000,188,291,2023-04-18,889,50,Delivered
5549,428,159,46,2023-09-06,676,53,Delivered
5550,709,113,397,2023-10-12,198,50,Delivered
5551,1638,153,92,2023-08-10,1761,46,Delivered
5552,394,103,312,2023-11-07,176,58,Cancelled
5553,1740,208,59,2023-07-06,1923,16,Delivered
5554,154,42,115,2023-11-09,367,36,Delivered
5555,1981,1,158,2023-05-25,525,27,Delivered
5556,515,256,317,2023-03-22,1702,19,Delivered
5557,1199,7,45,2023-01-02,1919,48,Delivered
5558,200,197,398,2023-05-09,1840,44,Cancelled
5559,38,160,430,2023-11-18,1789,57,Delivered
5560,1958,46,176,2023-09-04,609,48,Delivered
5561,55,196,233,2023-11-10,1322,39,Delivered
5562,474,199,232,2023-04-03,224,52,Delivered
5563,243,24,411,2023-04-03,1709,27,Delivered
5564,886,157,115,2023-12-12,505,18,Delivered
5565,1636,199,291,2023-10-17,1048,25,Delivered
5566,1867,186,318,2023-08-29,362,57,Cancelled
5567,1323,187,186,2023-12-16,1059,54,Delivered
5568,1574,251,240,2023-01-04,392,22,Delivered
5569,632,50,427,2023-08-27,1534,46,Delivered
5570,1656,94,374,2023-07-31,159,52,Delivered
5571,697,209,261,2023-10-10,1558,49,Delivered
5572,1407,282,216,2023-02-02,221,48,Cancelled
5573,1239,243,103,2023-06-27,1175,39,Delivered
5574,981,151,425,2023-04-19,1577,27,Cancelled
5575,842,141,140,2023-09-12,254,25,Cancelled
5576,308,251,203,2023-09-10,1497,42,Delivered
5577,1568,180,305,2023-07-21,1805,31,Cancelled
5578,1062,228,336,2023-07-18,938,54,Delivered
5579,1195,136,498,2023-08-15,1674,20,Delivered
5580,1725,123,141,2023-08-15,667,35,Delivered
5581,1469,67,130,2023-01-13,1736,38,Delivered
5582,1015,87,308,2023-11-28,161,50,Delivered
5583,1392,269,313,2023-07-23,794,29,Delivered
5584,530,171,450,2023-01-14,635,43,Delivered
5585,716,144,284,2023-01-17,1732,45,Delivered
5586,768,118,273,2023-04-21,556,49,Delivered
5587,826,298,97,2023-04-06,1627,53,Delivered
5588,834,195,156,2023-09-26,237,59,Delivered
5589,1662,15,244,2023-04-24,1089,28,Cancelled
5590,1645,141,45,2023-06-30,152,39,Delivered
5591,1661,132,430,2023-01-16,793,21,Delivered
5592,1512,73,209,2023-07-04,1207,29,Delivered
5593,926,298,222,2023-04-16,563,33,Cancelled
5594,957,144,332,2023-08-07,695,59,Cancelled
5595,1616,202,443,2023-08-10,1676,17,Cancelled
5596,1743,70,463,2023-09-06,552,51,Delivered
5597,542,58,172,2023-11-01,450,18,Delivered
5598,1553,295,146,2023-02-05,259,20,Delivered
5599,1287,251,224,2023-01-23,1139,49,Delivered
5600,1790,168,59,2023-07-20,762,48,Delivered
5601,1805,237,244,2023-10-17,1448,45,Delivered
5602,403,121,442,2023-01-12,1024,20,Delivered
5603,441,165,229,2023-12-02,910,32,Delivered
5604,969,271,303,2023-04-18,1901,36,Delivered
5605,1656,177,343,2023-11-25,1555,26,Delivered
5606,381,240,15,2023-07-26,1912,48,Delivered
5607,887,241,31,2023-09-04,324,55,Delivered
5608,1433,278,349,2023-03-03,477,53,Delivered
5609,1809,205,473,2023-02-18,1916,28,Delivered
5610,261,97,252,2023-08-25,669,38,Delivered
5611,1205,267,495,2023-06-02,1526,21,Delivered
5612,1979,107,466,2023-05-08,1170,41,Delivered
5613,914,5,172,2023-12-22,1184,15,Cancelled
5614,136,23,322,2023-07-27,1880,56,Delivered
5615,1816,16,420,2023-08-07,697,17,Delivered
5616,1978,233,271,2023-04-15,1709,49,Delivered
5617,618,226,272,2023-05-18,1199,27,Delivered
5618,467,131,265,2023-06-29,1097,28,Delivered
5619,1774,169,338,2023-05-26,1563,58,Delivered
5620,597,135,318,2023-03-08,1131,26,Delivered
5621,1259,6,97,2023-03-02,1925,43,Delivered
5622,1678,260,126,2023-12-06,1759,39,Delivered
5623,525,126,379,2023-02-12,1026,46,Delivered
5624,667,258,425,2023-05-17,684,32,Delivered
5625,1129,288,338,2023-10-21,1995,35,Cancelled
5626,1204,111,13,2023-04-13,531,55,Cancelled
5627,1283,191,224,2023-01-03,1880,60,Delivered
5628,317,217,318,2023-11-16,1749,18,Delivered
5629,741,82,106,2023-11-29,227,23,Delivered
5630,1225,206,196,2023-04-11,598,16,Delivered
5631,1685,85,467,2023-05-06,883,40,Cancelled
5632,1985,2,126,2023-01-16,1051,53,Delivered
5633,241,181,141,2023-01-31,1797,26,Delivered
5634,427,84,14,2023-03-02,448,55,Delivered
5635,441,48,286,2023-06-17,158,16,Delivered
5636,411,41,341,2023-09-30,436,59,Delivered
5637,1419,197,478,2023-09-22,408,18,Delivered
5638,1791,64,401,2023-12-21,216,51,Delivered
5639,1982,29,466,2023-06-27,758,48,Delivered
5640,919,112,469,2023-09-22,885,43,Delivered
5641,995,229,454,2023-04-15,1351,48,Delivered
5642,308,139,426,2023-06-18,1456,58,Cancelled
5643,1078,54,192,2023-02-13,1247,25,Delivered
5644,1761,97,392,2023-09-21,1932,23,Delivered
5645,563,68,301,2023-07-01,1927,21,Delivered
5646,379,186,187,2023-11-28,1106,58,Delivered
5647,1082,270,339,2023-02-10,839,36,Delivered
5648,500,28,480,2023-09-20,403,51,Delivered
5649,1489,169,433,2023-06-05,686,47,Delivered
5650,212,174,8,2023-12-29,1710,33,Delivered
5651,577,300,379,2023-02-28,1962,60,Delivered
5652,1510,16,262,2023-10-20,428,56,Delivered
5653,834,149,22,2023-05-02,830,16,Delivered
5654,1743,212,305,2023-07-04,859,37,Delivered
5655,1639,108,189,2023-06-20,1191,47,Delivered
5656,127,260,388,2023-12-31,424,57,Delivered
5657,899,169,154,2023-08-17,1722,43,Delivered
5658,1913,253,140,2023-07-10,1326,26,Delivered
5659,1801,61,65,2023-04-22,1203,43,Delivered
5660,591,128,248,2023-11-02,1112,54,Delivered
5661,1011,32,364,2023-05-26,1940,36,Delivered
5662,1229,146,281,2023-06-08,1315,59,Cancelled
5663,946,136,473,2023-02-24,1043,42,Delivered
5664,1389,289,175,2023-08-04,1499,46,Delivered
5665,676,187,301,2023-04-24,853,16,Delivered
5666,1591,231,221,2023-08-17,689,54,Cancelled
5667,43,193,155,2023-03-05,1752,24,Delivered
5668,314,252,76,2023-12-14,1138,40,Cancelled
5669,1650,33,483,2023-05-25,1823,38,Delivered
5670,1421,104,142,2023-02-22,1166,55,Cancelled
5671,115,174,145,2023-07-06,838,50,Delivered
5672,594,181,183,2023-11-15,838,38,Delivered
5673,1642,96,491,2023-03-04,1018,50,Cancelled
5674,1359,110,105,2023-07-10,1776,57,Cancelled
5675,1988,213,213,2023-09-18,260,50,Delivered
5676,1255,183,389,2023-01-04,767,52,Delivered
5677,1030,214,389,2023-01-27,751,27,Delivered
5678,182,190,467,2023-06-18,1543,45,Delivered
5679,1569,82,48,2023-11-17,1620,52,Delivered
5680,475,115,201,2023-10-12,935,17,Delivered
5681,1262,125,446,2023-02-05,1518,58,Delivered
5682,1073,295,490,2023-09-23,1186,49,Delivered
5683,1392,13,46,2023-01-18,904,38,Delivered
5684,1131,101,306,2023-02-10,340,21,Delivered
5685,420,89,23,2023-03-24,981,33,Delivered
5686,1252,98,352,2023-12-14,1652,30,Delivered
5687,1927,293,222,2023-05-05,1173,52,Delivered
5688,1863,2,341,2023-12-09,1971,30,Delivered
5689,1304,230,266,2023-03-28,1491,19,Delivered
5690,1260,109,271,2023-06-02,730,43,Delivered
5691,1542,212,396,2023-08-20,1035,40,Delivered
5692,1807,140,451,2023-03-11,1663,15,Delivered
5693,613,263,359,2023-02-17,530,33,Delivered
5694,1569,208,223,2023-05-30,1134,32,Delivered
5695,1672,212,158,2023-05-21,1887,16,Delivered
5696,1328,287,100,2023-12-17,1716,25,Delivered
5697,1228,223,209,2023-05-03,1055,53,Delivered
5698,671,266,48,2023-12-16,1569,50,Delivered
5699,1690,155,140,2023-11-09,1310,25,Delivered
5700,1079,229,340,2023-02-15,776,31,Delivered
5701,1249,112,407,2023-10-19,1412,60,Delivered
5702,189,168,170,2023-08-12,976,34,Delivered
5703,402,143,6,2023-03-20,1433,39,Delivered
5704,1195,6,434,2023-10-12,1307,39,Delivered
5705,1957,199,200,2023-08-03,1517,48,Delivered
5706,1838,63,339,2023-10-03,522,23,Delivered
5707,1620,75,125,2023-12-07,1731,56,Delivered
5708,1805,70,137,2023-07-16,1297,46,Delivered
5709,1850,27,116,2023-08-28,575,29,Delivered
5710,1143,139,28,2023-07-18,1533,60,Delivered
5711,1055,212,252,2023-06-04,1597,48,Delivered
5712,1016,257,126,2023-01-27,693,36,Cancelled
5713,789,167,346,2023-08-19,1506,40,Delivered
5714,1365,191,423,2023-08-24,1178,39,Delivered
5715,5,28,454,2023-06-30,840,19,Delivered
5716,270,203,327,2023-09-03,1484,42,Delivered
5717,524,136,110,2023-08-01,609,25,Delivered
5718,753,211,55,2023-05-11,1039,37,Delivered
5719,515,130,91,2023-01-22,275,33,Delivered
5720,1403,262,221,2023-08-15,662,44,Delivered
5721,1773,189,71,2023-01-26,661,35,Delivered
5722,1177,48,293,2023-09-28,861,57,Delivered
5723,45,175,210,2023-07-11,1434,21,Cancelled
5724,649,281,164,2023-01-26,1262,20,Delivered
5725,385,96,427,2023-04-06,1603,51,Delivered
5726,1903,244,461,2023-08-05,991,60,Delivered
5727,382,251,344,2023-10-30,1566,60,Cancelled
5728,572,66,107,2023-04-15,1272,21,Delivered
5729,84,259,316,2023-02-09,1658,46,Delivered
5730,745,78,65,2023-11-05,316,48,Delivered
5731,941,152,298,2023-07-28,891,54,Delivered
5732,684,68,243,2023-01-10,1590,26,Delivered
5733,1271,220,49,2023-02-27,1792,33,Delivered
5734,1851,258,421,2023-04-10,241,34,Delivered
5735,13,248,246,2023-07-07,402,29,Cancelled
5736,158,6,305,2023-03-20,1987,23,Delivered
5737,1126,234,148,2023-06-23,1795,27,Delivered
5738,226,145,229,2023-05-03,1858,24,Delivered
5739,504,43,313,2023-03-06,1058,33,Delivered
5740,179,92,212,2023-08-06,992,37,Delivered
5741,89,90,114,2023-04-14,972,20,Delivered
5742,1983,183,174,2023-09-19,195,41,Cancelled
5743,514,233,167,2023-06-19,842,24,Delivered
5744,1926,72,458,2023-01-28,1531,30,Delivered
5745,1827,243,383,2023-01-30,444,44,Delivered
5746,231,4,4,2023-07-02,2000,58,Delivered
5747,1127,250,22,2023-08-07,1335,15,Cancelled
5748,1960,39,396,2023-02-06,514,20,Delivered
5749,188,197,233,2023-12-19,1376,27,Delivered
5750,1991,124,187,2023-04-07,1326,29,Delivered
5751,1883,119,9,2023-11-19,1921,38,Delivered
5752,578,299,359,2023-06-13,317,41,Delivered
5753,1675,29,459,2023-08-15,1341,33,Delivered
5754,1763,56,362,2023-09-28,615,17,Delivered
5755,362,203,350,2023-05-16,994,48,Delivered
5756,1287,170,379,2023-02-26,1324,16,Delivered
5757,71,156,36,2023-12-01,282,35,Delivered
5758,1115,259,17,2023-06-11,351,18,Delivered
5759,390,146,201,2023-07-06,1631,30,Delivered
5760,854,104,392,2023-05-02,163,35,Delivered
5761,1582,189,359,2023-06-04,546,44,Delivered
5762,109,2,296,2023-10-04,1992,33,Delivered
5763,1580,135,120,2023-08-19,1069,17,Delivered
5764,301,50,403,2023-08-25,171,32,Delivered
5765,228,95,175,2023-12-27,1583,54,Delivered
5766,1841,115,442,2023-04-19,1435,51,Delivered
5767,190,230,329,2023-10-04,916,39,Delivered
5768,930,194,310,2023-08-16,917,17,Delivered
5769,194,253,488,2023-05-02,1561,51,Delivered
5770,1564,36,30,2023-12-18,860,38,Delivered
5771,1208,43,397,2023-07-13,1392,50,Cancelled
5772,1470,38,250,2023-10-29,583,39,Delivered
5773,1024,15,266,2023-11-05,1611,31,Delivered
5774,89,198,180,2023-12-27,1619,55,Delivered
5775,1782,182,424,2023-03-18,1665,36,Delivered
5776,1908,189,240,2023-01-11,1509,46,Delivered
5777,783,189,4,2023-10-23,684,40,Cancelled
5778,26,241,276,2023-11-28,806,42,Delivered
5779,1929,94,231,2023-02-26,1339,57,Delivered
5780,842,14,390,2023-03-07,1850,55,Delivered
5781,1614,34,63,2023-10-15,1043,47,Delivered
5782,41,61,14,2023-11-07,1964,29,Cancelled
5783,7,35,302,2023-05-23,1879,51,Delivered
5784,1139,35,335,2023-08-28,250,18,Delivered
5785,279,256,354,2023-07-27,1515,25,Cancelled
5786,706,269,237,2023-08-27,1836,46,Delivered
5787,1608,26,44,2023-05-23,1524,52,Cancelled
5788,1429,198,260,2023-03-08,1954,21,Delivered
5789,688,219,332,2023-12-02,1732,53,Delivered
5790,627,223,15,2023-09-09,1070,27,Cancelled
5791,1970,186,200,2023-12-23,1784,51,Delivered
5792,1215,86,77,2023-01-19,875,22,Delivered
5793,755,206,123,2023-10-19,1662,57,Cancelled
5794,579,272,401,2023-12-10,1398,26,Delivered
5795,100,254,183,2023-02-24,1019,44,Delivered
5796,1801,269,214,2023-11-24,1118,27,Delivered
5797,248,283,67,2023-02-27,1153,46,Delivered
5798,921,145,256,2023-08-19,1393,30,Delivered
5799,1258,171,336,2023-10-09,778,28,Delivered
5800,764,198,310,2023-10-24,1358,45,Delivered
5801,364,180,75,2023-01-19,1875,20,Delivered
5802,127,195,457,2023-05-11,1022,55,Delivered
5803,305,196,415,2023-09-09,379,51,Delivered
5804,861,300,295,2023-04-07,581,38,Delivered
5805,77,109,322,2023-02-09,652,50,Delivered
5806,444,21,165,2023-11-25,955,48,Delivered
5807,1634,245,192,2023-04-29,632,36,Delivered
5808,365,217,354,2023-03-29,259,23,Delivered
5809,567,282,490,2023-09-09,669,45,Delivered
5810,233,96,286,2023-03-22,975,52,Delivered
5811,1207,101,149,2023-07-08,400,43,Cancelled
5812,1994,85,410,2023-03-07,431,52,Delivered
5813,903,236,262,2023-08-09,837,15,Delivered
5814,1163,142,352,2023-08-13,914,56,Delivered
5815,648,167,495,2023-09-04,1568,57,Delivered
5816,989,289,41,2023-08-23,765,28,Delivered
5817,258,155,109,2023-06-04,1462,35,Delivered
5818,508,258,474,2023-12-23,306,19,Delivered
5819,1014,181,17,2023-10-28,438,44,Delivered
5820,1268,140,264,2023-01-18,1651,27,Delivered
5821,1438,192,231,2023-11-26,871,41,Delivered
5822,1253,132,101,2023-04-13,1330,21,Delivered
5823,774,236,500,2023-01-03,1801,48,Delivered
5824,665,9,205,2023-10-21,1704,32,Delivered
5825,1890,297,330,2023-05-20,694,21,Delivered
5826,1469,35,9,2023-06-03,448,46,Delivered
5827,1215,243,134,2023-11-15,545,37,Delivered
5828,1198,77,59,2023-01-01,368,48,Delivered
